customer_id,first_name,last_name,email,phone,address_line1,address_line2,city,state,zip_code,country,signup_date,last_login_date,last_purchase_date,total_purchases,total_spend,loyalty_tier,email_verified,account_status,preferred_category,age,gender,marketing_opt_in,customer_lifetime_value,risk_score
CUST007494,Mark,Flores,mark.flores@gmail.com,944.502.1498,,,Denver,UT,85887,USA,12/9/2025,7/4/2025,3/8/2024,15,3977.73,Gold,1,Active,Home & Garden,53,Female,Yes,522.05,91
CUST005076,Mary,Gonzalez,mary.gonzalez@outlook.com,-9520,883 Cedar Ln,Suite 296,Atlanta,WI,50384,USA,7/26/2022,1/13/2026,5/23/2025,126,4544.45,Bronze,1,Suspended,Beauty,60,M,Y,3850.77,61
CUST001063,Charles,Young,charles.young@gmail.com,,2011 Washington Blvd,Unit 225,Detroit,CT,93967,USA,8/10/2020,31-07-2025,2/8/2024,10,788.52,,0,Inactive,Toys,72,,No,466.76,38
CUST002265,Charlotte,Scott,charlotte.scott@yahoo.com,,994 Maple Dr,Apt 214,Seattle,CO,12984,USA,11/21/2022,2/11/2024,7/8/2025,131,2212.55,Platinum,1,Active,Automotive,71,Female,Y,8331.12,82
CUST008750,Oliver,Smith,,-10163,981 Elm St,Apt 262,Virginia Beach,tx,37056,USA,10/18/2024,12/13/2025,10/2/2023,128,3283.88,gold,Y,Inactive,Electronics,76,Female,No,7478.71,87
CUST004791,Jessica,Martinez,,-11704,7066 Maple Dr,,Atlanta,sc,15715,USA,19-07-2021,7/14/2024,9/14/2024,75,1311.85,Gold,Yes,Active,Automotive,58,Other,Yes,4964.07,15
CUST005222,Elijah,  Lewis,elijah.lewis@company.com,705.678.3783,3582 Main St,,Jacksonville  ,IN,99314,USA,4/22/2022,4/21/2025,5/4/2024,148,2123.19,gold,0,Pending,Beauty,58,,Y,2260.95,57
CUST002697,Mark,Moore,mark.moore@yahoo.com,,3448 Park Rd,,Colorado Springs,il,86665,USA,8/28/2024,12/12/2024,11/12/2025,96,902.98,platinum,FALSE,Pending,Sports,20,,0,6427.66,37
CUST000478,Michael,HarrÃ­s,,-5772,3832 Maple Dr,# 65,San Jose,MO,42430,USA,22-05-2021,9/26/2025,1/25/2024,52,3399.05,silver,0,Suspended,Toys,50,F,FALSE,8556.77,15
CUST008425,Ava,Lee,ava.lee@icloud.com,782.972.1614,5397 Main St,,Austin,IN,63089,USA,1/12/2023,5/21/2025,22-05-2024,133,3123.18,Gold,TRUE,Pending,Books,40,Other,Yes,952.67,94
CUST004686,Emma,  Baker  ,emma.baker@icloud.com,9919097396,1676 Elm St,,Omaha,UT,68383,USA,9/18/2022,30-09-2024,14-11-2023,140,1781.97,,N,Suspended,Automotive,73,Female,N,2892.46,1
CUST009553,Donna,  Thomas  ,donna.thomas@outlook.com,(769) 999-2731,7422 Park Rd,,Omaha,WA,93677,USA,23-10-2021,11/24/2025,12/29/2023,99,3969.98,gold,TRUE,Suspended,Books,52,Male,Y,5971.73,83
CUST002755,Karen,Lewis,karen.lewis@icloud.com,935.336.2038,6855 Oak Ave,,Memphis,New York,35851,USA,27-12-2020,16-04-2025,10/2/2023,50,4407.72,Gold,FALSE,Suspended,Books,66,Other,No,7942.76,52
CUST004160,Margaret,Parker,,,3058 Elm St,,Atlanta,md,14087,USA,5/1/2025,18-08-2024,9/26/2023,48,4316.52,PLATINUM,N,Active,Books,40,,Yes,6319.42,4
CUST007883,Emma  ,Moore,emma.moore@outlook.com,-5770,7742 Washington Blvd,,Virginia Beach,ca,13659,USA,6/28/2022,7/6/2025,22-07-2024,36,1407.68,,0,Inactive,Electronics,33,Other,1,6157.06,19
CUST003010,Nancy,Nguyen,nancy.nguyen@hotmail.com,-7436,8407 Elm St,,Austin,OH,67279,USA,5/23/2024,2/23/2025,7/13/2024,123,3562.71,PLATINUM,Y,Active,Automotive,45,M,0,3612.04,1
CUST003178,Anthony,Green,anthony.green@yahoo.com,-7391,3515 Park Rd,,Louisville,WA,13447,USA,3/12/2021,2/26/2025,30-08-2023,118,1428.32,Silver,No,Suspended,Home & Garden,36,M,FALSE,3597.52,97
CUST004202,Olivia,Phillips,,-6045,7274 Washington Blvd,,Los Angeles,OR,52840,USA,6/12/2025,5/19/2025,5/12/2025,80,3892.47,GOLD,FALSE,Pending,Toys,58,F,1,1193.42,99
CUST008691,Ashley,Hernandez,ashley.hernandez@outlook.com,-4085,6388 Oak Ave,,Milwaukee,WI,45654,USA,18-04-2025,3/14/2025,3/19/2024,81,4787.71,BRONZE,0,Active,Electronics,49,M,FALSE,8664.83,5
CUST002945,Charlotte,Miller,charlotte.miller@outlook.com,-10964,5775 Cedar Ln,,Philadelphia,MD,63916,USA,12/11/2022,1/13/2025,11/4/2025,62,2804.78,PLATINUM,1,Active,Books,56,Female,0,2511.67,20
CUST002561,  Richard,Garcia,richard.garcia@hotmail.com,9284454764,,,Indianapolis,LA,95613,USA,5/6/2021,6/2/2024,7/2/2025,56,3975.44,GOLD,Y,Active,Automotive,55,,1,8793.57,79
CUST005367,  Paul  ,Green,paulgreen,987.521.3520,2558 Maple Dr,,Oakland,VA,53020,USA,4/7/2021,9/29/2024,11/2/2024,117,697.19,GOLD,TRUE,Active,Home & Garden,76,Female,No,5366.31,23
CUST008291,Charlotte,Mitchell,charlotte.mitchell@hotmail.com,3929566480,8784 Washington Blvd,,Sacramento,VA,42810,USA,17-04-2025,8/25/2024,12/2/2024,68,2684.54,Silver,TRUE,Active,Books,66,Other,N,3415.87,54
CUST001470,Elizabeth,Rivera,elizabeth.rivera@yahoo.com,(578) 397-9951,5987 Washington Blvd,,San Francisco,UT,63474,USA,9/23/2022,3/23/2024,4/15/2024,20,4765.84,,Yes,Active,Books,74,M,No,1765.64,43
CUST006682,Linda,  Hall  ,linda.hall@hotmail.com,(505) 260-8054,6205 Cedar Ln,,Fort Worth,WA,56590,USA,11/10/2022,5/16/2024,8/28/2024,131,4457.9,Bronze,Yes,Active,Beauty,43,,FALSE,1943.89,45
CUST000707,Steven,Smith,,(276) 519-4868,2678 Cedar Ln,Apt 212,San Francisco,OK,97959,USA,11/4/2023,4/16/2025,7/25/2023,0,2663.56,Bronze,Y,Suspended,Clothing,60,Male,0,1139.78,4
CUST002676,William,SÃ¡nchez,william.sanchez@company.com,(955) 326-4169,,,  Omaha  ,MO,17693,USA,5/16/2024,3/18/2024,12/24/2023,11,3722.07,Platinum,FALSE,Suspended,Toys,30,M,No,6302.39,40
CUST008541,Ashley,Carter  ,ashley.carter@icloud.com,4194334583,9270 Park Rd,,Los Angeles,CT,14926,USA,9/6/2022,27-01-2025,12/7/2025,73,2173.47,gold,Yes,Pending,Beauty,29,F,FALSE,3148.95,68
CUST008927,Barbara,Perez,barbara.perez@yahoo.com,(209) 324-5403,4793 Elm St,Apt 207,Minneapolis,WI,96898,USA,12/31/2021,3/22/2025,10/11/2025,0,3370.84,platinum,No,Suspended,Clothing,74,,No,1909.94,71
CUST000559,Elijah,Hernandez,elijah.hernandez@company.com,466-392-8432,6975 Oak Ave,Suite 325,Kansas City,CA,44410,USA,6/6/2023,3/13/2025,28-05-2024,91,534.43,,Yes,Inactive,Clothing,47,M,FALSE,1626.59,28
CUST009631,Matthew,Hall,matthew.hall@outlook.com,-8954,2112 Cedar Ln,Apt 154,Chicago,ok,92557,USA,3/28/2025,5/3/2024,14-07-2024,123,3106.31,bronze,0,Suspended,Home & Garden,65,Female,Yes,7252.3,82
CUST000953,Richard,Young,richard.young@yahoo.com,237-313-7216,996 Elm St,,Oakland,MD,27060,USA,5/24/2024,10/10/2024,4/23/2023,89,3607.88,Platinum,FALSE,Inactive,Clothing,143,M,TRUE,5682.65,22
CUST002403,Jennifer,Clark,jennifer.clark@yahoo.com,-8750,8445 Cedar Ln,Unit 291,Louisville,MA,79162,USA,8/23/2025,2/29/2024,10/18/2023,97,301.1,Bronze,Yes,Active,Clothing,42,M,Yes,4219.34,97
CUST005803,  Richard,Thompson,richard.thompson@outlook.com,2535462249,9520 Elm St,,  Milwaukee,TN,87016,USA,8/28/2025,10/22/2025,7/12/2024,70,4672.59,gold,FALSE,Suspended,Automotive,73,F,0,5946.7,66
CUST003647,Emily,King,,467-232-9882,6932 Park Rd,,Minneapolis,ga,9377,USA,8/11/2020,4/6/2024,12/8/2023,144,2015.18,Platinum,FALSE,Inactive,Electronics,33,,0,3351.75,75
CUST007579,Thomas,Carter,thomas.carter@icloud.com,3953993897,8955 Elm St,,Memphis,CT,48679,USA,6/11/2021,4/23/2025,26-07-2025,100,2708.34,bronze,1,Active,Home & Garden,51,Other,1,6571,41
CUST002161,Sandra,  Green,sandra.green@icloud.com,-5713,6256 Elm St,,Boston,MO,23870,USA,6/6/2022,9/4/2024,5/27/2024,21,3742.82,,FALSE,Suspended,Automotive,64,F,Yes,194.39,60
CUST003165,Michelle,Williams,,(598) 942-6599,5416 Washington Blvd,# 405,  San Jose  ,AL,73451,USA,24-08-2021,3/11/2024,9/6/2025,137,1821.43,Bronze,N,Inactive,Beauty,71,Male,Y,9632.55,52
CUST007895,William,Parker,william.parker@hotmail.com,(704) 452-5790,6836 Main St,Suite 103,Memphis,md,53532,USA,5/4/2022,14-03-2024,9/24/2024,36,2952.55,,FALSE,Pending,Automotive,52,Male,,2004.33,55
CUST009776,Betty,Mitchell,betty.mitchell@gmail.com,235-458-5593,3267 Oak Ave,,Tucson,or,89531,USA,5/22/2025,11/11/2024,14-07-2024,18,200.55,bronze,0,Inactive,Beauty,47,F,FALSE,556.1,10
CUST007504,Daniel,Parker,daniel.parker@outlook.com,691.468.6305,4636 Elm St,,Jacksonville,IL,83545,USA,20-12-2021,8/5/2024,6/9/2025,43,3110.42,Gold,Y,Pending,Clothing,32,Male,TRUE,7126.75,22
CUST005700,Kimberly,  Martinez,kimberly.martinez@icloud.com,-9449,4306 Park Rd,,Philadelphia,MA,85457,USA,5/8/2020,15-01-2025,10/15/2024,114,4471.89,GOLD,1,Suspended,Sports,63,Female,N,4984.62,42
CUST003852,Noah,Brown,noah.brown@gmail.com,-11217,687 Washington Blvd,,  Albuquerque,mn,17933,USA,11/12/2021,18-01-2025,12/20/2025,53,740.55,platinum,TRUE,Pending,Automotive,27,Other,FALSE,9803.57,40
CUST004408,Elizabeth,Brown,elizabeth.brown@gmail.com,653.837.5042,4789 Washington Blvd,,Miami,IN,80058,USA,6/2/2024,10/24/2024,20-07-2025,132,3558.04,Silver,N,Pending,Home & Garden,74,F,1,5759,86
CUST006341,Emma,Gonzalez,emma.gonzalez@gmail.com,-6646,4121 Washington Blvd,# 262,San Antonio,WA,67191,USA,2/22/2021,9/29/2025,5/10/2023,41,2510.91,BRONZE,N,Active,Automotive,42,M,N,1600.5,43
CUST003487,Joseph,Robinson,joseph.robinson@hotmail.com,642.997.8808,8890 Main St,,Phoenix,MA,14419,USA,25-01-2024,1/28/2024,9/27/2025,64,4461.69,,0,Inactive,Toys,78,,0,1286.66,98
CUST003328,Donald,Adams,,2163941808,1895 Washington Blvd,,  Philadelphia  ,mn,30701,USA,10/7/2025,4/4/2025,7/16/2024,88,2173.45,SILVER,Y,Pending,Books,34,F,N,5297.43,59
CUST006766,  Mia,Lewis,mia.lewis@outlook.com,(705) 345-2547,3251 Maple Dr,,Seattle,TX,11809,USA,5/25/2024,9/10/2025,6/27/2023,119,1475.78,GOLD,Y,Active,Automotive,55,Female,FALSE,1268.58,89
CUST003287,Nancy,Miller,nancy.miller@outlook.com,,7662 Cedar Ln,,San Francisco,NJ,48190,USA,26-12-2023,5/14/2025,10/11/2024,28,1452.82,PLATINUM,Y,Pending,Clothing,73,Other,1,3635.84,48
CUST006918,Donald,Parker,donald.parker@hotmail.com,9625796780,6911 Oak Ave,,Virginia Beach,KY,94665,USA,22-09-2025,27-07-2024,21-12-2024,139,4401.49,Silver,TRUE,Pending,Beauty,-10,M,Y,8760.76,53
CUST008259,Jennifer,JacksÃ³n,,270.366.1339,8540 Washington Blvd,# 378,Austin,FL,36000,USA,7/22/2025,3/5/2024,8/16/2023,54,456.75,Bronze,TRUE,Pending,Toys,68,,0,8851.73,28
CUST006502,Kimberly,Williams,kimberly.williams@company.com,4876285086,1418 Washington Blvd,,Milwaukee,New York,36889,USA,12/1/2021,7/11/2024,9/6/2023,52,3553.44,silver,0,Active,Books,73,Male,Y,3528.32,86
CUST006992,Joseph,Gonzalez,,8183757216,4367 Washington Blvd,,Dallas,in,10658,USA,4/20/2022,8/5/2025,19-06-2023,105,3238.56,bronze,1,Suspended,Books,67,M,TRUE,2582.82,79
CUST007758,James,Brown,james.brown@outlook.com,-10129,2475 Elm St,Suite 88,Boston,PA,31876,USA,30-11-2024,4/5/2025,4/8/2024,10,2834.1,PLATINUM,1,Pending,Sports,65,,0,9672.57,49
CUST006091,Donald,Evans,donald.evans@outlook.com,558.844.5456,2469 Washington Blvd,,San Diego,CO,13361,USA,8/4/2025,8/14/2024,4/9/2024,70,2120.26,Gold,0,Inactive,Sports,44,M,Yes,5789.82,28
CUST009402,Elijah,Brown,elijah.brown@hotmail.com,918-749-1513,9352 Park Rd,,San Antonio,PA,37282,USA,7/3/2022,26-08-2024,8/20/2024,1,3467.63,GOLD,1,Inactive,Home & Garden,54,F,0,9318.6,72
CUST009084,Olivia,Mitchell,olivia.mitchell@gmail.com,588.414.1883,1793 Oak Ave,Apt 140,Kansas City,GA,77787,USA,13-07-2021,8/4/2024,6/2/2023,123,4078.47,bronze,No,Active,Automotive,68,Female,,4816.68,28
CUST005033,Elizabeth,Gomez,elizabeth.gomez@hotmail.com,8226264299,9711 Oak Ave,,Philadelphia,UT,49983,USA,3/16/2020,3/12/2024,12/9/2023,35,656.43,silver,N,Pending,Sports,45,Other,Yes,5837.66,80
CUST005309,Joshua,Wilson,joshua.wilson@hotmail.com,674.638.4462,1833 Maple Dr,,Los Angeles,IL,58811,USA,2/1/2020,1/20/2024,10/7/2023,136,4714.85,Platinum,0,Suspended,Beauty,59,Male,N,5597.6,82
CUST006633,Amelia,Robinson,,6036037838,6798 Main St,Suite 66,Minneapolis,TX,17827,USA,8/2/2023,4/30/2025,3/27/2023,81,175.93,Silver,1,Inactive,Books,36,Other,,2989.45,2
CUST003070,Anthony,Anderson,anthony.anderson@gmail.com,(697) 344-9387,8090 Park Rd,Suite 397,Los Angeles,MD,17997,USA,1/15/2024,8/7/2024,17-10-2025,49,3699.33,SILVER,N,Pending,Toys,45,,N,4480.08,16
CUST004094,Amelia,Gonzalez,amelia.gonzalez@outlook.com,688-577-7341,1028 Maple Dr,,Baltimore,oh,64712,USA,5/20/2021,13-11-2025,7/31/2024,25,4679,,1,Inactive,Sports,34,,Y,7255.84,97
CUST003724,James,Adams,james.adams@yahoo.com,(899) 699-2696,1038 Washington Blvd,Suite 257,Atlanta,CA,60608,USA,6/17/2020,14-04-2024,9/8/2025,3,2647.94,,N,Pending,Sports,74,F,Yes,6675.46,23
CUST009467,Nancy,Wright,nancy.wright@company.com,(273) 619-1772,7717 Maple Dr,,Nashville,tx,31698,USA,7/11/2020,26-04-2024,1/5/2024,20,404.71,,TRUE,Inactive,Books,19,,,2109.15,41
CUST008661,  Andrew,Scott,,(836) 307-4499,1343 Maple Dr,Unit 330,Kansas City,WI,83780,USA,4/5/2022,12/9/2025,11/11/2023,79,3328.86,Gold,N,Suspended,Beauty,28,Other,1,9058.21,45
CUST006496,Oliver,White,,,4709 Park Rd,# 69,Nashville,CA,27361,USA,7/9/2020,6/8/2024,11/6/2025,57,3848.18,,Y,Pending,Electronics,67,Other,0,4205.87,88
CUST007398,Barbara,Miller,barbara.miller@outlook.com,286.450.1436,3685 Cedar Ln,Suite 360,Los Angeles,mi,19970,USA,1/24/2021,3/13/2024,9/2/2023,45,147.13,platinum,Y,Active,Toys,28,F,1,576.56,81
CUST003188,David,Campbell,david.campbell@yahoo.com,-3904,9329 Washington Blvd,# 114,Fort Worth,sc,49845,USA,4/30/2021,11/10/2025,7/9/2025,56,4922.34,Bronze,TRUE,Suspended,Beauty,28,M,0,7224.03,97
CUST009758,Robert,Allen,robert.allen@hotmail.com,-4214,9763 Oak Ave,Apt 134,San Jose,MN,37661,USA,12/22/2024,18-08-2025,10/30/2023,139,2562.19,bronze,N,Active,Sports,52,Other,N,7478.71,70
CUST006172,Mark,Hernandez,mark.hernandez@hotmail.com,-10804,5215 Cedar Ln,,Philadelphia,ga,98660,USA,29-12-2025,21-04-2025,31-08-2024,44,1529.29,GOLD,1,Active,Beauty,37,Male,0,1182.08,67
CUST008599,Patricia,Miller,patricia.miller@hotmail.com,-6624,1834 Washington Blvd,,Jacksonville,New York,70911,USA,6/6/2020,3/14/2025,10/21/2023,48,1803.35,PLATINUM,0,Inactive,Beauty,76,M,TRUE,6247.58,64
CUST000195,David,Mitchell,david.mitchell@hotmail.com,-4574,2839 Maple Dr,Suite 241,Seattle,VA,23885,USA,1/21/2023,27-07-2024,8/29/2025,127,1073.19,GOLD,1,Pending,Clothing,54,F,N,8381.57,59
CUST004482,Margaret,Harris,margaret.harris@hotmail.com,326.472.8524,8581 Oak Ave,Apt 112,Los Angeles,oh,63173,USA,6/28/2024,3/8/2025,6/10/2023,4,776.57,,Y,Pending,Clothing,44,M,Y,7619.2,75
CUST002007,Nancy,Anderson,nancy.anderson@icloud.com,720-420-5746,6545 Cedar Ln,Unit 478,Denver,MO,91451,USA,3/7/2023,9/23/2024,11/11/2025,145,2995.59,platinum,1,Pending,Automotive,27,Other,0,9906.6,93
CUST001652,Elijah,Torres,elijah.torres@hotmail.com,775.522.4533,680 Elm St,,Fresno,TN,12307,USA,9/30/2022,28-02-2024,10/9/2024,147,3372.16,bronze,1,Suspended,Beauty,21,F,Yes,1001.57,38
CUST009596,Logan,Johnson,logan.johnson@outlook.com,-8985,4322 Cedar Ln,,San Diego,ky,31075,USA,7/7/2022,18-01-2024,1/22/2024,40,157.99,Silver,N,Active,Beauty,64,Other,0,9378.52,95
CUST004311,Sarah,Davis,sarah.davis@icloud.com,855-567-5839,9315 Maple Dr,,Kansas City,PA,97504,USA,2/22/2020,11/7/2024,3/6/2025,64,4995.05,bronze,1,Suspended,Beauty,45,,N,3170.55,45
CUST006293,William,RiverÃ¡,,672.660.7348,3149 Washington Blvd,,Albuquerque,LA,69228,USA,15-04-2022,6/5/2024,9/18/2023,8,3091.44,PLATINUM,No,Pending,Clothing,42,Other,N,6927.15,23
CUST003625,Steven,Jones,steven.jones@yahoo.com,(352) 232-1051,6029 Oak Ave,,Oakland,CT,19845,USA,7/22/2025,12/8/2025,9/1/2025,47,3077.54,Gold,TRUE,Suspended,Beauty,69,F,TRUE,8236.83,29
CUST004602,  Logan,Lopez,logan.lopez@outlook.com,-7700,2897 Park Rd,,Mesa,NY,32998,USA,10/11/2022,12/23/2025,8/7/2023,24,2834.5,Bronze,N,Pending,Beauty,49,Male,N,6279.54,98
CUST002089,Robert,Hall,robert.hall@yahoo.com,,2994 Elm St,,San Jose,OK,92321,USA,6/4/2020,19-07-2024,7/19/2023,20,1677.7,,Y,Active,Beauty,32,Other,N,5973.96,76
CUST003642,Joseph  ,Hall,joseph.hall@company.com,791-879-8778,6723 Cedar Ln,,New York,nc,83814,USA,5/20/2025,20-11-2025,12/5/2023,72,1620.14,,TRUE,Suspended,Books,31,Male,TRUE,4777.56,10
CUST004337,  Daniel  ,Harris,daniel.harris@company.com,615.677.6846,8443 Washington Blvd,,Memphis,IN,49413,USA,5/8/2023,1/9/2025,26-08-2024,146,4012.09,Platinum,No,Pending,Toys,30,Other,Y,2253.07,34
CUST002752,Michelle,Robinson,michelle.robinson@yahoo.com,9884305828,7163 Main St,,Phoenix,OK,83827,USA,24-12-2025,18-04-2024,27-03-2024,1,1040.25,Gold,Yes,Suspended,Toys,22,Male,,4321.98,3
CUST004985,William  ,Rodriguez,,5847974333,4993 Main St,Unit 57,Kansas City,WA,18884,USA,27-03-2023,9/4/2025,13-07-2024,109,4636.66,Bronze,0,Pending,Home & Garden,60,Other,FALSE,8297.81,65
CUST005845,Matthew,Anderson  ,matthew.anderson@gmail.com,-9176,6571 Oak Ave,Apt 100,Dallas,MI,27864,USA,23-12-2022,3/15/2025,12/22/2023,82,110.2,Bronze,TRUE,Inactive,Books,25,F,0,7911.6,52
CUST000388,Susan,Rodriguez,susan.rodriguez@hotmail.com,-4244,2811 Main St,,Portland,UT,69039,USA,10/25/2024,2/21/2025,10/24/2023,84,1692.63,Silver,N,Inactive,Clothing,77,M,No,416.01,70
CUST005505,Isabella,MÃ­ller,isabella.miller@icloud.com,-5068,8640 Park Rd,Apt 91,Raleigh,AZ,2524,USA,11/4/2022,12/24/2025,3/3/2024,84,2212.85,,N,Active,Electronics,24,F,Y,8442.38,25
CUST005917,Noah,Taylor,@gmail.com,,1694 Elm St,,New York,Texas,14059,USA,16-10-2020,1/24/2024,8/3/2024,97,1692.43,platinum,1,Pending,Electronics,66,F,,6413.23,42
CUST003976,Mark,White,mark.white@hotmail.com,773-250-8096,6985 Elm St,Suite 96,Portland,tx,51463,USA,11/17/2025,4/20/2025,11/3/2023,69,1617.14,Silver,Yes,Active,Toys,78,,Y,1656.38,85
CUST007444,ÃvÃ¡,Taylor,ava.taylor@company.com,471-412-6368,7197 Main St,,Indianapolis,OR,53846,USA,12/17/2024,12/27/2024,5/5/2024,92,403.62,gold,1,Suspended,Books,33,Male,Y,2317.89,34
CUST005110,Mason,King,mason.king@yahoo.com,312-880-3508,4328 Elm St,,Chicago,ca,40530,USA,7/17/2025,5/13/2025,6/7/2024,7,4368.55,bronze,Y,Inactive,Beauty,61,Female,TRUE,4152.19,92
CUST005881,Charlotte,Martinez,charlotte.martinez@gmail.com,319.287.1721,8781 Washington Blvd,,Denver,CT,98607,USA,3/15/2025,1/11/2024,26-06-2024,120,532.99,Bronze,N,Active,Home & Garden,52,Female,Y,5126.96,93
CUST004508,Margaret,Young,margaret.young@hotmail.com,800-334-7073,5556 Washington Blvd,,Louisville,mn,88501,USA,10/13/2021,1/2/2024,28-01-2025,70,3732.63,SILVER,0,Active,Clothing,47,F,,9920.7,55
CUST000625,Oliver,Anderson,oliver.anderson@gmail.com,(994) 363-8380,4921 Main St,,San Diego,MA,83418,USA,23-03-2020,5/4/2024,6/19/2023,132,1799.41,SILVER,Y,Pending,Automotive,24,Male,,5874.43,77
CUST008039,Olivia,Robinson  ,,8394535332,4571 Park Rd,,Fort Worth,TN,27609,USA,24-03-2023,3/5/2025,6/23/2023,20,3470.54,SILVER,N,Active,Home & Garden,54,F,N,7281.66,33
CUST007715,Ava,Miller,ava.miller@icloud.com,3159248658,1884 Oak Ave,Apt 291,Memphis,AL,14407,USA,1/11/2021,14-04-2024,3/20/2023,32,4690.4,silver,N,Active,Electronics,61,M,0,8347.26,62
CUST004241,  Anthony,Martin  ,anthony.martin@outlook.com,220.204.8897,462 Park Rd,Suite 167,Sacramento,AZ,65889,USA,21-06-2023,7/19/2024,16-04-2023,98,3966.56,,0,Pending,Home & Garden,18,Female,0,7592.46,60
CUST009886,Emma,White,emma.white@gmail.com,724.255.3091,6948 Park Rd,,Tucson,il,29265,USA,24-04-2023,9/1/2026,1/10/2024,44,1872.9,Silver,Yes,Inactive,Home & Garden,63,M,No,5689.91,78
CUST003558,Emily,White,,(259) 386-4378,6831 Maple Dr,,Baltimore,SC,31405,USA,11/23/2021,12/1/2025,4/7/2024,46,2089.59,,No,Inactive,Electronics,35,Other,1,6742.08,13
CUST005962,Linda,Miller,linda.miller@hotmail.com,8494225937,9436 Main St,Suite 209,Kansas City,OH,69030,USA,21-07-2021,11/8/2025,7/27/2025,56,387.66,,Yes,Pending,Books,19,Female,FALSE,8597.77,12
CUST005096,Jessica,Sanchez,jessica.sanchez@icloud.com,(437) 625-5217,5766 Maple Dr,,Virginia Beach,KY,21472,USA,5/10/2025,7/30/2024,10/19/2024,82,4428.74,,Yes,Inactive,Toys,68,Male,N,5694.71,64
CUST000911,Noah  ,Robinson,noah.robinson@yahoo.com,791.917.7259,7263 Elm St,,Dallas,VA,6474,USA,3/9/2020,4/6/2024,9/8/2024,25,151.7,,TRUE,Suspended,Sports,77,,N,3726.44,27
CUST000731,Anthony,Roberts,,9026539380,8944 Elm St,# 97,Fresno,WI,34278,USA,12/30/2021,4/16/2024,23-10-2023,27,1184.9,Gold,FALSE,Active,Sports,55,Female,TRUE,4270.23,0
CUST005972,Thomas,Parker,thomas.parker@company.com,565-435-5640,3039 Washington Blvd,,San Diego,co,11791,USA,28-06-2023,11/6/2025,10/9/2024,73,4558.98,Bronze,N,Pending,Home & Garden,57,Female,,7438.16,61
CUST009935,Sandra,Hernandez,,(317) 331-4087,7443 Oak Ave,# 452,San Diego,wi,94719,USA,4/17/2022,7/15/2025,3/18/2023,126,4482.54,,Y,Suspended,Home & Garden,32,Male,Y,2333.78,2
CUST000848,Amelia,Anderson,amelia.anderson@hotmail.com,7267762074,5763 Maple Dr,Suite 59,  Columbus,VA,14912,USA,28-08-2024,8/25/2025,10/28/2025,104,2733.4,platinum,TRUE,Active,Beauty,23,F,1,343.36,46
CUST008760,Karen,Gonzalez,,(573) 492-8124,5385 Park Rd,,Atlanta,GA,19848,USA,30-01-2022,12/26/2025,9/11/2024,99,1861.35,Gold,1,Active,Books,38,Female,,6843.38,93
CUST008061,Oliver,Clark,oliver.clark@hotmail.com,(999) 635-2672,1064 Maple Dr,,Virginia Beach,MO,56662,USA,10/19/2022,7/24/2025,1/13/2026,127,774.06,Platinum,0,Active,Beauty,56,Female,TRUE,1187.63,41
CUST005092,David,Martinez,david.martinez@icloud.com,830.935.8762,4263 Park Rd,,Dallas,ga,38046,USA,9/26/2023,6/10/2025,12/21/2025,14,4425.38,bronze,Y,Inactive,Toys,41,F,Y,8759.8,6
CUST004422,Steven,Scott,steven.scott@outlook.com,(603) 265-4070,2658 Oak Ave,,Houston,pa,42085,USA,12/26/2020,4/11/2025,5/20/2024,60,1833.54,,Y,Active,Books,65,Male,,6918.52,83
CUST000266,Lisa,Lewis,lisa.lewis@outlook.com,(876) 353-2891,7408 Elm St,,Phoenix,CO,9639,USA,1/4/2023,10/5/2025,8/27/2024,48,1756.22,SILVER,N,Pending,Sports,48,Other,1,3330.46,71
CUST003030,  Charlotte,Evans,charlotte.evans@outlook.com,-6958,2905 Oak Ave,# 372,Phoenix,Florida,67312,USA,4/10/2023,4/28/2024,23-12-2024,146,2311.28,,FALSE,Active,Toys,73,Other,0,3721.04,29
CUST008066,Nancy,Rodriguez,,(598) 775-4199,4513 Cedar Ln,,Austin,CO,59968,USA,3/15/2021,8/1/2024,11/9/2023,25,1346.05,Silver,0,Suspended,Automotive,36,F,FALSE,9976.62,94
CUST008036,Richard,Roberts,richard.roberts@hotmail.com,4554374843,7874 Washington Blvd,,Sacramento,OK,4701,USA,11/11/2024,8/6/2024,6/13/2024,42,2618.75,Gold,N,Active,Books,27,Other,,4268.59,50
CUST005352,Sophia,Adams,,7652393263,3572 Maple Dr,,Mesa,KY,48163,USA,2/5/2023,3/3/2025,4/21/2024,63,2502.12,silver,1,Suspended,Beauty,19,Male,TRUE,5003.04,44
CUST004678,Elizabeth,Taylor,elizabeth.taylor@gmail.com,4433432766,5883 Cedar Ln,,Colorado Springs,NC,86820,USA,3/28/2022,1/10/2025,8/5/2023,149,1826.89,bronze,FALSE,Suspended,Automotive,-3,,No,8132.3,29
CUST009281,Margaret,White,margaret.white@yahoo.com,877.445.8143,4354 Maple Dr,,Baltimore,FL,31822,USA,6/23/2025,11/3/2024,24-09-2023,100,875.39,,1,Inactive,Toys,30,Female,FALSE,9485.69,48
CUST002724,Karen,Wright,,593.843.7335,2812 Maple Dr,,Columbus,tx,92122,USA,5/5/2021,9/2/2024,7/5/2024,45,2718.99,,Yes,Suspended,Home & Garden,30,Other,Y,5957.33,63
