customer_id,first_name,last_name,email,phone,address_line1,address_line2,city,state,zip_code,country,signup_date,last_login_date,last_purchase_date,total_purchases,total_spend,loyalty_tier,email_verified,account_status,preferred_category,age,gender,marketing_opt_in,customer_lifetime_value,risk_score
CUST007668,William,Brown,william.brown@hotmail.com,((84) 3) -614-9690,6785 Maple Dr,Suite 427,Detroit,GA,31036,USA,1/19/2020,6/21/2024,7/27/2025,5,175.36,Platinum,TRUE,Suspended,Books,63,Male,TRUE,9269.29,90
CUST000001,Sophia,HÃ¡rrÃ­s,sophia.harris@gmail.com,(613) -62-0-2795,3556 Main St,Apt 414,Boston,NC,65724,USA,7/1/2022,7/9/2025,5/14/2025,102,742.59,Platinum,TRUE,Pending,Sports,37,M,TRUE,2405.76,59
CUST008113,Christopher,Jones,christopher.jones@outlook.com,((25) 4) -582-4836,8376 Park Rd,Suite 435,San Diego,AL,33791,USA,4/3/2023,2/24/2024,10/10/2025,138,3240.44,Platinum,TRUE,Suspended,Beauty,49,Other,FALSE,665.95,53
CUST005015,David,Phillips,david.phillips@icloud.com,((30) 7) -647-1319,8737 Cedar Ln,,Milwaukee,OR,69669,USA,2/10/2020,2/7/2025,2/10/2025,77,1588.65,Bronze,FALSE,Active,Clothing,20,Not Specified,FALSE,2664.65,82
CUST004214,Daniel,Garcia,daniel.garcia@hotmail.com,(851) .67-2.2131,309 Cedar Ln,,Albuquerque,OH,33309,USA,7/27/2020,1/5/2026,12/19/2024,143,1106.42,Silver,FALSE,Inactive,Automotive,39,F,TRUE,2040.24,98
CUST001415,Elizabeth,Taylor,elizabeth.taylor@yahoo.com,((78) 6) -862-4962,5546 Elm St,,Memphis,SC,29996,USA,7/25/2020,12/27/2024,3/12/2025,129,3882.02,Bronze,TRUE,Inactive,Beauty,44,Other,FALSE,1944.44,35
CUST003728,SÃ¡rah,Jones,sarah.jones@icloud.com,((36) 3) -325-5471,3546 Elm St,Unit 107,Atlanta,OK,92596,USA,3/20/2025,6/13/2024,12/2/2025,53,475.33,Bronze,FALSE,Inactive,Toys,21,M,FALSE,4222.28,52
CUST001611,Thomas,Taylor,thomas.taylor@yahoo.com,(473) 578-5458,216 Park Rd,Apt 276,Portland,KY,57907,USA,7/9/2022,12/1/2024,11/15/2024,13,4306.17,Bronze,TRUE,Inactive,Home & Garden,25,M,TRUE,2650.94,32
CUST009313,Emma,Campbell,emma.campbell@company.com,(490) -42-2-6628,1568 Cedar Ln,# 214,San Diego,AL,56084,USA,4/1/2024,3/31/2024,2/24/2025,95,4524.9,Bronze,FALSE,Inactive,Beauty,56,F,FALSE,2039.53,54
CUST009039,Emily,Mitchell,emily.mitchell@gmail.com,(910) .55-7.9871,3999 Main St,,Boston,MA,54014,USA,10/6/2021,1/19/2024,9/11/2025,14,1910.54,Bronze,TRUE,Suspended,Books,53,Female,FALSE,6218.38,10
CUST002296,Mason,Carter,mason.carter@hotmail.com,Not Provided,4100 Washington Blvd,# 484,Atlanta,UT,61967,USA,3/26/2024,2/14/2024,25-02-2025,46,3882.95,Gold,FALSE,Active,Clothing,22,F,TRUE,5676.7,20
CUST003772,Betty,Anderson,betty.anderson@hotmail.com,(497) -60-7-3119,3269 Maple Dr,,Mesa,CT,38890,USA,4/14/2024,11/21/2024,18-11-2024,112,2989.42,Silver,FALSE,Inactive,Automotive,65,Other,TRUE,1739.59,51
CUST005489,Anthony,Harris,unknown@nodomain.com,((84) 8) -426-5315,220 Maple Dr,Unit 470,Tucson,CA,67017,USA,6/10/2024,25-12-2025,1/14/2024,55,2992.31,Bronze,FALSE,Inactive,Clothing,68,M,FALSE,1542.01,34
CUST009126,Donald,Turner,unknown@nodomain.com,((29) 1) -987-9722,5155 Oak Ave,# 271,Miami,IN,21268,USA,22-08-2025,5/1/2026,3/10/2024,17,1025.41,Bronze,FALSE,Active,Sports,22,Female,FALSE,4264.22,8
CUST006026,Amelia,Brown,amelia.brown@hotmail.com,(411) .83-7.9350,2075 Maple Dr,,Raleigh,MA,26980,USA,29-10-2021,12/8/2024,3/1/2026,122,4597.79,Bronze,TRUE,Suspended,Books,20,Female,FALSE,936.7,12
CUST007933,Sophia,Williams,sophia.williams@company.com,((92) 5) -664-4871,458 Park Rd,,Charlotte,SC,58823,USA,31-12-2022,1/1/2025,9/27/2024,92,2237.5,Bronze,TRUE,Suspended,Automotive,34,Male,TRUE,5680.52,75
CUST007281,Andrew,Hernandez,andrew.hernandez@yahoo.com,(283) .74-9.2270,4540 Washington Blvd,,Albuquerque,OK,25040,USA,10/9/2023,10/5/2025,4/30/2024,91,1103.5,Silver,TRUE,Active,Automotive,47,Not Specified,TRUE,8145.59,93
CUST004762,Andrew,Jackson,andrew.jackson@hotmail.com,(394) .32-7.3819,7151 Maple Dr,,San Jose,OK,39191,USA,2/24/2022,5/5/2025,19-10-2023,26,4661.53,Silver,FALSE,Inactive,Automotive,73,M,TRUE,8519.52,71
CUST003583,Alexander,Mitchell,alexander.mitchell@icloud.com,((37) 1) -873-4722,6335 Maple Dr,Suite 477,Mesa,LA,31764,USA,3/5/2025,21-11-2025,2/15/2025,81,1699.48,Bronze,TRUE,Suspended,Sports,44,Male,TRUE,3934.06,28
CUST003059,Jessica,Clark,jessica.clark@gmail.com,Not Provided,1010 Oak Ave,# 34,Phoenix,KY,79965,USA,8/20/2022,3/3/2024,4/9/2024,126,1831.64,Silver,TRUE,Pending,Electronics,40,F,FALSE,2869.97,54
CUST005157,Logan,Nelson,logan.nelson@gmail.com,Not Provided,434 Oak Ave,,Nashville,CO,39819,USA,4/19/2020,10/3/2024,3/1/2025,66,4989.18,Bronze,TRUE,Pending,Automotive,51,Male,FALSE,2240.03,23
CUST009374,Jessica,Robinson,jessica.robinson@yahoo.com,Not Provided,3439 Elm St,,Chicago,NY,76543,USA,16-02-2021,3/9/2025,12/5/2025,40,3877.39,Bronze,FALSE,Suspended,Electronics,51,F,FALSE,1775.61,58
CUST004125,Sandra,Smith,sandra.smith@yahoo.com,Not Provided,1638 Elm St,# 99,Nashville,AZ,92648,USA,1/15/2020,11/12/2024,9/2/2024,63,3573.46,Bronze,FALSE,Suspended,Automotive,46,M,TRUE,5874.53,46
CUST005790,Steven,Garcia,steven.garcia@icloud.com,(702) .25-1.4608,7020 Maple Dr,Suite 476,Colorado Springs,OH,74104,USA,10/11/2024,12/10/2025,10/24/2023,53,2169.88,Gold,FALSE,Active,Clothing,50,Male,TRUE,1707.91,40
CUST009692,Logan,Hernandez,logan.hernandez@yahoo.com,((40) 0) -722-7322,5522 Oak Ave,,Colorado Springs,WA,50403,USA,2/1/2024,3/25/2025,4/18/2023,17,4094.82,Platinum,TRUE,Pending,Sports,68,Female,TRUE,9632.21,98
CUST001471,Robert,Wilson,robert.wilson@yahoo.com,Not Provided,1157 Oak Ave,Unit 287,Columbus,MA,32333,USA,3/4/2021,11/27/2025,30-08-2023,17,3041.07,Bronze,TRUE,Suspended,Beauty,45,Male,FALSE,3258.09,97
CUST009972,David,Sanchez,david.sanchez@hotmail.com,((88) 2) -428-9154,9217 Elm St,,San Antonio,CA,50044,USA,5/25/2021,14-05-2025,5/10/2025,70,4052.14,Gold,FALSE,Active,Beauty,50,Female,FALSE,6925.08,4
CUST003363,Mark,Wilson,mark.wilson@yahoo.com,(775) .97-3.7104,4815 Maple Dr,,Albuquerque,CT,81799,USA,9/27/2020,27-02-2025,1/25/2025,67,4432.23,Gold,TRUE,Suspended,Sports,78,Not Specified,TRUE,2247.22,86
CUST006656,Donald,Garcia,donald.garcia@yahoo.com,(989) 906-5760,4171 Washington Blvd,# 134,Minneapolis,OR,35285,USA,9/4/2022,5/14/2025,10/13/2023,27,1749.2,Gold,TRUE,Inactive,Beauty,46,Female,TRUE,3161.36,43
CUST002370,Lisa,Green,lisa.green@hotmail.com,((39) 9) -620-8733,4811 Cedar Ln,# 87,Minneapolis,OR,49217,USA,3/12/2024,1/22/2024,29-05-2023,142,1052.9,Silver,FALSE,Inactive,Home & Garden,48,Not Specified,FALSE,730.5,11
CUST005065,Donald,Thomas,donald.thomas@gmail.com,(326) 266-4571,164 Washington Blvd,,Chicago,IN,68513,USA,4/16/2023,3/22/2025,7/4/2025,134,2002.08,Silver,FALSE,Suspended,Home & Garden,79,F,FALSE,5622.04,65
CUST007078,Donald,Garcia,donald.garcia@company.com,(404) .26-2.4391,7809 Cedar Ln,,Miami,OK,33769,USA,20-07-2020,3/25/2024,7/26/2025,59,1901.89,Bronze,FALSE,Inactive,Toys,52,Female,TRUE,6175.82,13
CUST003997,Isabella,Taylor,isabella.taylor@hotmail.com,Not Provided,7789 Washington Blvd,,Phoenix,PA,65524,USA,2/2/2022,17-08-2025,12/9/2023,103,1870.4,Platinum,TRUE,Pending,Sports,53,Female,FALSE,5802.72,88
CUST006236,David,White,david.white@outlook.com,(350) -76-5-3297,Not Provided,# 132,Chicago,MO,79215,USA,12/17/2020,5/1/2026,30-01-2023,17,2967.43,Gold,TRUE,Active,Home & Garden,58,F,TRUE,6088.85,18
CUST008652,Michelle,Torres,michelle.torres@company.com,(754) .20-8.1240,3972 Washington Blvd,,Louisville,NY,19448,USA,11/7/2021,5/25/2024,1/4/2024,111,862.27,Gold,FALSE,Active,Home & Garden,62,Other,FALSE,9057.59,26
CUST006882,John,Flores,unknown@nodomain.com,(341) -75-6-2873,9507 Elm St,,Omaha,OK,58503,USA,11/18/2020,2/6/2024,8/3/2024,22,1165,Bronze,TRUE,Suspended,Home & Garden,23,M,TRUE,7500.62,77
CUST005280,David,Campbell,david.campbell@outlook.com,Not Provided,Not Provided,,Chicago,GA,37062,USA,7/10/2024,6/4/2024,1/3/2023,128,626.34,Gold,TRUE,Inactive,Books,19,Male,TRUE,2603.11,30
CUST009105,Sandra,Jackson,unknown@nodomain.com,Not Provided,8268 Washington Blvd,# 41,Austin,AL,85460,USA,3/7/2022,25-11-2024,11/23/2023,89,3044.43,Silver,FALSE,Active,Electronics,31,F,TRUE,2486.27,87
CUST005706,Elijah,Lopez,elijah.lopez@hotmail.com,((25) 3) -925-7237,9023 Cedar Ln,,Oakland,AZ,24274,USA,18-10-2020,12/23/2025,1/2/2023,61,2754.48,Platinum,TRUE,Suspended,Electronics,57,Not Specified,TRUE,915.25,3
CUST000069,Mason,Parker,mason.parker@gmail.com,Not Provided,2721 Maple Dr,,Phoenix,OR,2060,USA,7/11/2022,6/11/2024,4/23/2024,110,529.58,Bronze,TRUE,Active,Beauty,32,F,FALSE,4835.76,24
CUST004142,Mia,Carter,mia.carter@gmail.com,(924) 794-4130,1726 Maple Dr,,Atlanta,PA,89163,USA,9/18/2025,10/1/2025,8/24/2024,130,4224.7,Silver,FALSE,Active,Electronics,65,Not Specified,TRUE,8530.71,38
CUST006699,Emma,Davis,emma.davis@yahoo.com,(910) .93-6.8871,9323 Oak Ave,,Oakland,OR,58247,USA,11/1/2020,6/3/2024,8/12/2024,68,4391.7,Gold,FALSE,Suspended,Clothing,39,Female,TRUE,5492.59,10
CUST007049,Ava,Smith,ava.smith@yahoo.com,(581) 918-7259,3344 Main St,,Mesa,PA,98526,USA,10/7/2023,2/17/2024,9/9/2023,21,932.61,Silver,TRUE,Pending,Beauty,42,M,FALSE,232.19,32
CUST003876,Michelle,Lopez,michelle.lopez@company.com,Not Provided,3570 Washington Blvd,,Columbus,OK,52258,USA,1/2/2023,15-02-2025,28-12-2024,35,2705.34,Bronze,TRUE,Inactive,Home & Garden,77,Female,TRUE,3263.1,60
CUST002530,Donna,Garcia,unknown@nodomain.com,Not Provided,1077 Oak Ave,,Oakland,SC,57707,USA,12/31/2023,10/25/2025,27-08-2025,40,4712.01,Platinum,FALSE,Suspended,Automotive,54,Female,FALSE,8311.28,16
CUST001491,Liam,Gonzalez,liam.gonzalez@icloud.com,((21) 0) -386-8680,7832 Oak Ave,Unit 118,Boston,NJ,69000,USA,29-10-2025,10/29/2024,2/2/2024,85,4666.88,Bronze,FALSE,Active,Home & Garden,23,M,FALSE,9146.85,75
CUST001703,Sophia,Jackson,sophia.jackson@yahoo.com,(500) -65-6-4130,9920 Main St,,Virginia Beach,WI,47803,USA,11/13/2024,12/25/2025,12/11/2025,0,2511.51,Bronze,TRUE,Inactive,Automotive,24,M,FALSE,3959.08,39
CUST008836,Michelle,Wilson,michelle.wilson@gmail.com,((92) 2) -976-9202,1831 Main St,,Indianapolis,MI,53435,USA,9/6/2021,5/28/2025,6/1/2025,148,3209.14,Silver,FALSE,Inactive,Home & Garden,50,Other,TRUE,9105.12,17
CUST002314,Richard,Wright,richard.wright@gmail.com,Not Provided,151 Elm St,,Milwaukee,GA,18857,USA,17-09-2022,15-11-2025,3/27/2023,117,921.25,Bronze,FALSE,Pending,Books,43,Not Specified,TRUE,7363.23,72
CUST008476,Mark,Adams,mark.adams@company.com,(841) .27-9.8486,8189 Park Rd,# 437,Los Angeles,NJ,63661,USA,28-11-2025,2/11/2025,2/10/2023,55,1230.18,Bronze,FALSE,Inactive,Books,27,Other,FALSE,4378.02,88
CUST003631,Donald,Martinez,donald.martinez@outlook.com,Not Provided,5416 Washington Blvd,Suite 225,Miami,CO,50543,USA,7/3/2023,11/19/2024,27-05-2023,24,2265.78,Bronze,FALSE,Pending,Beauty,56,Not Specified,TRUE,7330.5,25
CUST004405,Ava,Anderson,ava.anderson@company.com,(562) 674-7654,2114 Elm St,,San Antonio,IN,69917,USA,7/1/2021,8/18/2025,19-01-2023,20,4709.8,Platinum,FALSE,Inactive,Toys,58,Other,TRUE,3350.96,55
CUST006127,Olivia,Hall,olivia.hall@company.com,(217) .95-3.9779,5810 Cedar Ln,,Omaha,OK,91630,USA,2/8/2023,9/6/2025,11/5/2025,97,87.96,Silver,FALSE,Inactive,Sports,47,Male,FALSE,8454.16,47
CUST007994,Lisa,Turner,lisa.turner@outlook.com,Not Provided,5487 Cedar Ln,,San Diego,CO,42327,USA,9/19/2022,26-11-2024,11/12/2023,148,2861.77,Bronze,TRUE,Suspended,Clothing,65,Female,FALSE,7969.45,35
CUST007421,Jessica,Williams,unknown@nodomain.com,((54) 2) -559-8078,6010 Maple Dr,,Omaha,OR,42710,USA,16-05-2023,6/30/2024,12/1/2025,51,1281.56,Bronze,FALSE,Pending,Automotive,67,Male,TRUE,4417.89,41
CUST009759,Oliver,Garcia,oliver.garcia@icloud.com,Not Provided,9721 Main St,,Phoenix,MI,97180,USA,8/13/2020,3/8/2025,3/18/2023,98,3864.41,Bronze,FALSE,Suspended,Home & Garden,26,F,FALSE,5191.06,65
CUST006700,Logan,King,logan.king@icloud.com,((34) 2) -806-7236,9233 Washington Blvd,Apt 378,San Antonio,AZ,31618,USA,3/16/2021,12/11/2024,1/19/2025,127,1415.38,Platinum,FALSE,Active,Beauty,45,Male,FALSE,3916.02,19
CUST007351,Daniel,Perez,daniel.perez@yahoo.com,(933) 676-7964,9033 Main St,,Columbus,AL,13521,USA,5/26/2024,10/8/2024,10/31/2025,31,911.57,Bronze,FALSE,Pending,Books,31,F,TRUE,7245.73,65
CUST008894,Amelia,Davis,amelia.davis@gmail.com,(247) 572-3506,3060 Elm St,,Virginia Beach,WI,40406,USA,22-07-2022,3/1/2024,6/1/2026,11,4415.29,Silver,TRUE,Inactive,Clothing,36,Not Specified,FALSE,7262.81,63
CUST002617,Charles,Carter,unknown@nodomain.com,Not Provided,4960 Cedar Ln,,Oakland,CO,84500,USA,1/4/2025,4/12/2025,2/10/2024,7,4330.64,Gold,TRUE,Suspended,Sports,59,Not Specified,FALSE,1731.54,85
CUST000977,Lisa,Baker,lisa.baker@hotmail.com,Not Provided,6631 Main St,,Nashville,NJ,43931,USA,8/2/2022,10/22/2024,5/28/2024,107,1480.32,Platinum,FALSE,Inactive,Clothing,28,Male,TRUE,8112.93,69
CUST006495,Robert,Thompson,robert.thompson@hotmail.com,Not Provided,4195 Oak Ave,,Boston,TN,85048,USA,3/18/2024,6/19/2024,5/26/2025,93,4789.56,Platinum,TRUE,Pending,Home & Garden,61,F,FALSE,1655.08,43
CUST004249,Sophia,Davis,sophia.davis@gmail.com,((68) 2) -955-3987,9627 Oak Ave,,Chicago,IL,56105,USA,12/2/2020,1/1/2025,12/11/2025,51,2714.51,Silver,FALSE,Suspended,Toys,78,Not Specified,TRUE,7957.26,32
CUST008537,Barbara,Jones,barbara.jones@icloud.com,(871) 573-8424,8234 Elm St,,Virginia Beach,WI,62236,USA,9/14/2022,1/27/2025,3/4/2023,0,804.42,Platinum,FALSE,Inactive,Clothing,21,Other,TRUE,4645.3,92
CUST002477,Mason,Sanchez,mason.sanchez@outlook.com,(963) 309-5585,5165 Maple Dr,Unit 405,Atlanta,CA,79135,USA,8/24/2020,28-11-2025,3/23/2025,2,351.19,Bronze,FALSE,Active,Sports,33,Female,FALSE,4012.34,40
CUST003397,John,Torres,john.torres@icloud.com,Not Provided,6092 Maple Dr,,Baltimore,WA,12755,USA,10/15/2022,4/5/2024,11/24/2025,23,4282.86,Platinum,TRUE,Pending,Sports,48,Other,TRUE,7471.87,34
CUST001670,Elijah,Miller,elijah.miller@icloud.com,((82) 7) -989-9900,2815 Elm St,,Denver,IN,30048,USA,1/30/2020,5/22/2025,21-04-2025,28,4455.28,Silver,TRUE,Inactive,Automotive,66,Female,FALSE,6107.63,11
CUST000814,ElizabÃ©th,Phillips,elizabeth.phillips@gmail.com,(353) -25-7-7984,8102 Maple Dr,,Minneapolis,VA,38195,USA,9/12/2021,12/21/2025,11/18/2025,4,891.25,Silver,FALSE,Pending,Sports,67,M,FALSE,6837.44,58
CUST003706,James,Wilson,james.wilson@outlook.com,(738) .68-9.1132,4408 Oak Ave,,San Antonio,CO,34387,USA,1/29/2024,22-07-2025,5/19/2023,136,1654.81,Bronze,TRUE,Active,Clothing,23,Female,FALSE,4276.65,6
CUST005170,Alexander,Roberts,alexander.roberts@icloud.com,((33) 2) -798-9752,6953 Elm St,# 210,Memphis,TN,10659,USA,12/12/2022,6/23/2025,1/14/2023,44,1506.32,Gold,TRUE,Pending,Automotive,78,Male,TRUE,714.27,57
CUST002720,Robert,Rivera,robert.rivera@icloud.com,Not Provided,4514 Elm St,,Las Vegas,OK,84474,USA,4/29/2025,29-09-2025,1/5/2024,146,2791.96,Platinum,TRUE,Suspended,Books,26,M,TRUE,7051.97,24
CUST006576,Olivia,Young,unknown@nodomain.com,(678) 960-7518,9818 Maple Dr,Apt 291,Colorado Springs,LA,58936,USA,7/13/2021,10/13/2025,4/28/2024,20,3028.38,Silver,TRUE,Suspended,Books,43,Not Specified,TRUE,5358.43,75
CUST041962,Karen,WrÃ­ght,unknown@nodomain.com,(593) .84-3.7335,2812 Maple Dr,,Columbus,TX,92122,USA,5/5/2021,9/2/2024,7/5/2024,45,2718.99,Bronze,TRUE,Suspended,Home & Garden,30,Other,TRUE,5957.33,63
CUST009028,David,Lopez,david.lopez@outlook.com,Not Provided,6831 Washington Blvd,Apt 49,Kansas City,AZ,51867,USA,23-01-2023,5/23/2024,22-08-2025,31,654,Bronze,FALSE,Pending,Beauty,22,Not Specified,FALSE,4290.06,17
CUST001503,Amelia,Thomas,amelia.thomas@hotmail.com,((27) 9) -376-3779,5548 Elm St,,Jacksonville,TN,78422,USA,5/1/2021,14-08-2025,5/8/2024,121,2801.05,Gold,FALSE,Suspended,Sports,32,Female,FALSE,1850.96,74
CUST000849,Paul,Turner,paul.turner@outlook.com,(777) 658-7418,4120 Main St,,Miami,SC,86158,USA,2/15/2022,10/3/2025,4/15/2025,13,3546.49,Bronze,TRUE,Suspended,Electronics,25,Not Specified,FALSE,6322.97,52
CUST000724,Jessica,Moore,unknown@nodomain.com,(953) 908-1280,7635 Cedar Ln,Unit 486,San Diego,MI,46460,USA,4/11/2025,3/11/2024,3/26/2024,110,1693.22,Silver,FALSE,Suspended,Toys,74,Male,FALSE,5917.05,58
CUST008681,Barbara,Hall,barbara.hall@gmail.com,(329) 449-7652,9425 Park Rd,,Baltimore,WA,55393,USA,11/8/2022,3/4/2025,5/9/2023,125,588.23,Gold,FALSE,Inactive,Clothing,70,Male,FALSE,4561.62,86
CUST005302,Michelle,Moore,michelle.moore@hotmail.com,Not Provided,8707 Maple Dr,,Kansas City,SC,17058,USA,3/11/2022,10/26/2024,2/27/2023,87,4087.33,Gold,FALSE,Pending,Books,62,Not Specified,FALSE,5251.14,20
CUST006852,David,Anderson,david.anderson@icloud.com,(360) 790-7167,7605 Main St,Unit 447,San Francisco,WA,73622,USA,1/29/2025,6/4/2024,6/28/2023,103,1323.49,Platinum,TRUE,Active,Sports,61,M,FALSE,8031.45,72
CUST009013,Sophia,Sanchez,sophia.sanchez@gmail.com,(570) -86-4-7789,5992 Cedar Ln,,Atlanta,UT,62492,USA,25-11-2024,12/13/2025,10/3/2025,6,3657.44,Gold,TRUE,Active,Home & Garden,30,Other,TRUE,8862.76,7
CUST002096,Mia,Brown,mia.brown@company.com,(635) -94-4-4321,7592 Main St,,Louisville,CT,58500,USA,8/20/2020,6/28/2025,18-01-2023,87,3330.96,Bronze,FALSE,Suspended,Automotive,63,F,TRUE,6950.06,74
CUST008025,Mason,Lewis,mason.lewis@hotmail.com,Not Provided,Not Provided,Suite 143,Los Angeles,IN,46106,USA,26-10-2021,27-06-2024,9/20/2023,14,1967.98,Bronze,TRUE,Active,Toys,71,Female,TRUE,6743.94,68
CUST001104,Liam,Phillips,liam.phillips@gmail.com,((71) 8) -457-5540,4503 Maple Dr,,Raleigh,TN,33757,USA,4/8/2022,2/2/2024,9/7/2025,75,825.86,Platinum,TRUE,Suspended,Sports,67,M,FALSE,2131.43,68
CUST002633,Margaret,White,margaret.white@icloud.com,(455) .27-0.7732,1887 Main St,Apt 232,Albuquerque,CO,29012,USA,11/12/2024,12/24/2025,24-03-2024,148,799.81,Bronze,TRUE,Inactive,Sports,28,Female,TRUE,7155.37,1
CUST002233,Barbara,Adams,barbara.adams@yahoo.com,Not Provided,7720 Washington Blvd,,Los Angeles,AL,11612,USA,5/23/2022,10/14/2025,12/27/2024,13,4159.44,Silver,TRUE,Inactive,Beauty,79,M,FALSE,8436.1,77
CUST004789,Joseph,Allen,joseph.allen@yahoo.com,((31) 8) -994-7482,8982 Maple Dr,,Seattle,TN,91296,USA,3/1/2021,16-05-2024,12/26/2023,11,4412.75,Bronze,FALSE,Active,Books,72,Female,TRUE,4409.11,97
CUST008149,Oliver,Carter,unknown@nodomain.com,(784) .35-3.2313,7052 Main St,,Colorado Springs,AL,92369,USA,8/9/2024,6/26/2024,1/14/2024,57,3097.11,Platinum,TRUE,Active,Sports,39,Female,TRUE,1336.89,86
CUST004397,Jessica,Perez,jessica.perez@company.com,(557) 664-8116,Not Provided,,Seattle,MN,21147,USA,10/30/2023,2/16/2024,9/16/2025,83,2871.14,Gold,FALSE,Suspended,Automotive,25,Other,FALSE,8116.44,44
CUST002414,Lucas,Martin,lucas.martin@hotmail.com,((58) 0) -872-3035,1492 Cedar Ln,,Omaha,TN,28192,USA,8/15/2020,2/14/2025,12/12/2023,97,4025.06,Bronze,TRUE,Pending,Clothing,22,Male,FALSE,9571.35,63
CUST001699,Michelle,Parker,michelle.parker@gmail.com,(671) .76-3.1473,6029 Cedar Ln,,Tucson,SC,61944,USA,11/12/2023,25-12-2024,11/15/2023,71,4486.22,Bronze,TRUE,Active,Automotive,34,F,TRUE,3359.71,21
CUST003254,Amelia,Allen,unknown@nodomain.com,Not Provided,4977 Main St,,Baltimore,CO,52875,USA,2/8/2025,6/23/2024,5/12/2025,77,4465.15,Gold,FALSE,Suspended,Electronics,73,M,FALSE,3438.37,78
CUST002915,Sandra,Nguyen,sandra.nguyen@icloud.com,Not Provided,8440 Oak Ave,,Las Vegas,VA,74032,USA,16-02-2022,3/21/2025,9/19/2023,19,1849.64,Silver,TRUE,Pending,Home & Garden,73,Other,TRUE,6221.24,33
CUST003782,Jennifer,Martin,jennifer.martin@outlook.com,(998) -55-9-2156,7981 Washington Blvd,Apt 149,San Francisco,VA,66548,USA,2/28/2022,12/2/2025,1/12/2023,86,3509.77,Silver,FALSE,Suspended,Automotive,37,Not Specified,TRUE,7654.2,18
CUST004502,Sophia,SanchÃ©z,sophia.sanchez@company.com,((43) 4) -366-5046,Not Provided,,Colorado Springs,AZ,40373,USA,6/20/2022,9/10/2025,6/23/2025,121,3817.76,Gold,FALSE,Active,Books,54,Other,TRUE,3196.14,6
CUST009356,Donna,Ramirez,unknown@nodomain.com,((48) 4) -266-5119,8518 Elm St,,Colorado Springs,VA,28366,USA,3/5/2020,4/6/2025,7/13/2023,23,3373.8,Bronze,FALSE,Active,Electronics,29,Other,TRUE,9554.51,75
CUST003349,Andrew,Robinson,unknown@nodomain.com,Not Provided,2190 Cedar Ln,,Indianapolis,VA,52432,USA,1/15/2020,8/19/2025,14-05-2025,57,2397.4,Bronze,FALSE,Pending,Automotive,62,F,FALSE,7059.31,8
CUST004614,Emma,Hernandez,unknown@nodomain.com,((42) 4) -209-8911,8287 Oak Ave,,San Jose,IL,70091,USA,9/17/2020,25-12-2025,3/27/2023,63,1971.23,Silver,TRUE,Pending,Beauty,77,Male,FALSE,4550.76,9
CUST000377,Margaret,Martinez,margaret.martinez@outlook.com,((67) 4) -816-8692,8533 Main St,,Nashville,SC,56194,USA,10/8/2021,9/10/2024,1/5/2024,68,1977.4,Bronze,FALSE,Inactive,Electronics,20,M,TRUE,4345.48,26
CUST000435,Jessica,Diaz,jessica.diaz@outlook.com,Not Provided,1119 Main St,,Louisville,SC,11302,USA,23-12-2022,3/1/2025,7/11/2024,57,2784.4,Bronze,TRUE,Pending,Toys,51,Other,FALSE,1744.64,27
CUST008289,Elizabeth,Robinson,elizabeth.robinson@hotmail.com,(257) .45-1.1948,4486 Maple Dr,,Austin,PA,34548,USA,2/2/2020,2/20/2025,28-06-2024,24,3257.3,Gold,FALSE,Pending,Home & Garden,25,Other,FALSE,7775.57,49
CUST009495,Linda,Green,linda.green@company.com,(979) .71-7.5318,817 Park Rd,,Boston,PA,19361,USA,2/17/2020,9/3/2024,9/20/2024,35,1992.02,Bronze,FALSE,Active,Home & Garden,44,Other,FALSE,424.94,39
CUST009087,Jennifer,Rodriguez,jennifer.rodriguez@outlook.com,Not Provided,Not Provided,,Austin,MD,91523,USA,7/7/2024,28-02-2024,3/31/2023,39,846.08,Bronze,TRUE,Suspended,Clothing,67,Female,TRUE,4541.52,66
CUST009365,Liam,Taylor,liam.taylor@yahoo.com,Not Provided,657 Park Rd,,Kansas City,CO,75404,USA,17-05-2024,8/27/2025,17-03-2023,114,779.68,Bronze,TRUE,Active,Toys,62,Other,FALSE,1393.96,7
CUST005093,Michael,Anderson,michael.anderson@icloud.com,((23) 4) -492-9957,561 Main St,Suite 307,Boston,CA,56494,USA,24-02-2021,30-06-2025,11/9/2024,122,2897.37,Bronze,TRUE,Active,Home & Garden,28,Other,FALSE,733.86,50
CUST008247,Michelle,Johnson,unknown@nodomain.com,(791) .25-8.2739,7460 Cedar Ln,,Miami,UT,99949,USA,1/4/2024,25-05-2024,7/6/2024,143,3743.01,Bronze,TRUE,Pending,Toys,44,M,FALSE,7633.98,93
CUST005126,Andrew,Moore,unknown@nodomain.com,(618) -32-7-2499,3885 Maple Dr,,Virginia Beach,GA,99149,USA,3/8/2024,9/25/2024,17-10-2024,70,3370.11,Gold,TRUE,Active,Beauty,53,Male,FALSE,2898.81,96
CUST008436,Paul,Brown,paul.brown@icloud.com,Not Provided,5096 Main St,,Kansas City,GA,48385,USA,9/20/2025,2/7/2024,9/10/2024,91,3134.66,Silver,FALSE,Suspended,Books,25,Female,FALSE,4759.83,32
